no,step,x,y,path_id,name,ysqrt4,eps,b
8.0,180.0,0.06453092510245217,71.99996157582953,523189.0,to_at,2.912950241605975,200.0,150.0
8.0,181.0,0.07311877773735188,64.8516157540321,523189.0,to_at,2.8377896486743213,200.0,150.0
8.0,182.0,0.08193926908993576,104.60635006217109,523189.0,to_at,3.1980813902895626,200.0,150.0
8.0,183.0,0.0863720607098349,78.07357024450624,523189.0,to_at,2.97252838162486,200.0,150.0
8.0,184.0,0.09332979122456442,29.217156168387874,523189.0,to_at,2.3249278799651143,200.0,150.0
8.0,185.0,0.10416945613127594,66.63344995382462,523189.0,to_at,2.857084432757685,200.0,150.0
8.0,186.0,0.11161219226182509,122.35290530450325,523189.0,to_at,3.325856995361563,200.0,150.0
8.0,187.0,0.11107577223103726,137.65331312093565,523189.0,to_at,3.4252846409806446,200.0,150.0
8.0,188.0,0.10846037149214878,4.772659170086229,523189.0,to_at,1.4780533336568873,200.0,150.0
1.0,0.0,0.02656,367.46562,609186.0,to_at,4.3782865131961515,200.0,150.0
1.0,1.0,0.0265595984175562,451.7982705538975,609186.0,to_at,4.610373826330207,200.0,150.0
1.0,2.0,0.024308484278766865,441.4000586473901,609186.0,to_at,4.583614626759345,200.0,150.0
1.0,3.0,0.023259647102149193,476.6970116753048,609186.0,to_at,4.672621547354397,200.0,150.0
1.0,4.0,0.021861333449905512,490.0811136097592,609186.0,to_at,4.705079777755929,200.0,150.0
1.0,5.0,0.020808742941558413,487.63311471175547,609186.0,to_at,4.6991931663520345,200.0,150.0
1.0,6.0,0.020281063484072857,575.8870818470169,609186.0,to_at,4.898739370815209,200.0,150.0
1.0,7.0,0.018398335891474427,548.1508809124674,609186.0,to_at,4.838659138255186,200.0,150.0
1.0,8.0,0.017919406918146752,519.9611636043844,609186.0,to_at,4.775212764032331,200.0,150.0
1.0,9.0,0.018139691954338923,480.03106963882453,609186.0,to_at,4.680770380288317,200.0,150.0
1.0,10.0,0.018952818446900714,494.0207178700601,609186.0,to_at,4.714507061881177,200.0,150.0
1.0,11.0,0.01914626136377614,541.4308223450699,609186.0,to_at,4.82376057716799,200.0,150.0
1.0,12.0,0.01841359654619208,537.5881384877872,609186.0,to_at,4.8151788133291635,200.0,150.0
1.0,13.0,0.018101968770749956,568.0921893115725,609186.0,to_at,4.8820778963415625,200.0,150.0
1.0,14.0,0.017450054512067346,503.21557021842864,609186.0,to_at,4.736292524505308,200.0,150.0
1.0,15.0,0.01817211935273423,388.8815274027801,609186.0,to_at,4.4407295903987345,200.0,150.0
1.0,16.0,0.02072923610441262,253.0464487102232,609186.0,to_at,3.9884124355780077,200.0,150.0
1.0,17.0,0.02574989199976576,274.88125867952084,609186.0,to_at,4.071798543605151,200.0,150.0
1.0,18.0,0.028799087654171895,203.9895892601412,609186.0,to_at,3.7792184911227005,200.0,150.0
1.0,19.0,0.03362384001789884,267.4605376823679,609186.0,to_at,4.044035211400693,200.0,150.0
1.0,20.0,0.034817197938323774,246.4670320264706,609186.0,to_at,3.9622302455605207,200.0,150.0
1.0,21.0,0.0365746185364118,248.6599692906795,609186.0,to_at,3.9710144638270686,200.0,150.0
1.0,22.0,0.03780501779048908,275.81438365015873,609186.0,to_at,4.07524973352796,200.0,150.0
1.0,23.0,0.03751916633978263,305.9750412901146,609186.0,to_at,4.18236084917952,200.0,150.0
1.0,24.0,0.03602992120607826,367.83870334274985,609186.0,to_at,4.379397395502477,200.0,150.0
1.0,25.0,0.03262372690318438,360.0920074792055,609186.0,to_at,4.356155462799624,200.0,150.0
1.0,26.0,0.030700207625503902,380.75579095924513,609186.0,to_at,4.417348151224926,200.0,150.0
1.0,27.0,0.028795864331329274,403.7997873075467,609186.0,to_at,4.482719057465467,200.0,150.0
1.0,28.0,0.02692173354166473,394.9016231394918,609186.0,to_at,4.4578169345220795,200.0,150.0
1.0,29.0,0.026019077075318798,355.8287535933041,609186.0,to_at,4.343204312204337,200.0,150.0
1.0,30.0,0.026541109861817253,327.27286956148896,609186.0,to_at,4.253314543661097,200.0,150.0
1.0,31.0,0.027725984421246304,324.6002715425109,609186.0,to_at,4.244604397776668,200.0,150.0
1.0,32.0,0.028611995596075936,244.7599594561279,609186.0,to_at,3.955351583553883,200.0,150.0
1.0,33.0,0.031949191609570715,233.33535529205818,609186.0,to_at,3.908365195386832,200.0,150.0
1.0,34.0,0.03493407105586717,172.17253166950275,609186.0,to_at,3.622354635890128,200.0,150.0
1.0,35.0,0.040010375348593905,240.7819775061854,609186.0,to_at,3.9391815235785756,200.0,150.0
1.0,36.0,0.04077213225742415,217.5399090559202,609186.0,to_at,3.840473172072033,200.0,150.0
1.0,37.0,0.04251458288498749,266.0379744477963,609186.0,to_at,4.038647121270323,200.0,150.0
1.0,38.0,0.04141506232931744,326.0639089070874,609186.0,to_at,4.249381106942042,200.0,150.0
1.0,39.0,0.037851522234867485,323.8797676218844,609186.0,to_at,4.242247034511665,200.0,150.0
1.0,40.0,0.03552260873409358,253.09523857208234,609186.0,to_at,3.988604673035269,200.0,150.0
1.0,41.0,0.03682153170886967,238.97894722771193,609186.0,to_at,3.9317863527191634,200.0,150.0
1.0,42.0,0.038425417649455784,235.45251525113153,609186.0,to_at,3.917200791190738,200.0,150.0
1.0,43.0,0.03981532656030075,350.78574953369247,609186.0,to_at,4.3277332635499475,200.0,150.0
1.0,44.0,0.03573877085676558,387.8620121965261,609186.0,to_at,4.43781620365709,200.0,150.0
1.0,45.0,0.03172245186806309,252.312288052814,609186.0,to_at,3.985516399420552,200.0,150.0
1.0,46.0,0.034007180446703984,234.58509253645136,609186.0,to_at,3.913587989162512,200.0,150.0
1.0,47.0,0.03646365719572145,260.02273952954204,609186.0,to_at,4.015622069375823,200.0,150.0
1.0,48.0,0.03722353315374831,269.11476654671895,609186.0,to_at,4.05027379490419,200.0,150.0
1.0,49.0,0.03738781044013239,307.7238174090589,609186.0,to_at,4.1883240715427625,200.0,150.0
1.0,50.0,0.03586606121721006,262.2982625293282,609186.0,to_at,4.024378808697375,200.0,150.0
1.0,51.0,0.03668297656221768,210.35112100258317,609186.0,to_at,3.808344326864264,200.0,150.0
1.0,52.0,0.03963601492802235,295.02290644641323,609186.0,to_at,4.144421655286712,200.0,150.0
1.0,53.0,0.037985933983781174,378.4949907796149,609186.0,to_at,4.410776317133552,200.0,150.0
1.0,54.0,0.03347559196029858,505.98873731401,609186.0,to_at,4.742804382775988,200.0,150.0
1.0,55.0,0.026716783252308987,394.8077899683465,609186.0,to_at,4.45755210376959,200.0,150.0
1.0,56.0,0.025894818600822066,358.39474323662216,609186.0,to_at,4.35101326918934,200.0,150.0
1.0,57.0,0.026387453946952966,344.66684183427327,609186.0,to_at,4.308735909578534,200.0,150.0
1.0,58.0,0.02710546992764857,365.13583312057744,609186.0,to_at,4.3713302047668945,200.0,150.0
1.0,59.0,0.02697709100717017,286.1827059258309,609186.0,to_at,4.113020237828725,200.0,150.0
1.0,60.0,0.02931940967799049,300.29669803547756,609186.0,to_at,4.162820065004229,200.0,150.0
1.0,61.0,0.030508838447025084,259.75940229600633,609186.0,to_at,4.0146049807845126,200.0,150.0
1.0,62.0,0.03281725367425773,161.25375514821985,609186.0,to_at,3.56350571167723,200.0,150.0
1.0,63.0,0.03873288202667257,171.93784671563552,609186.0,to_at,3.6211196145320343,200.0,150.0
1.0,64.0,0.04319963988609458,152.15329655787033,609186.0,to_at,3.5121280494294513,200.0,150.0
1.0,65.0,0.048072093235452716,65.65163849007733,609186.0,to_at,2.846501338397155,200.0,150.0
3.0,0.0,0.02656,367.46562,633064.0,to_at,4.3782865131961515,200.0,150.0
3.0,1.0,0.0265595984175562,295.2568536995756,633064.0,to_at,4.145243021911067,200.0,150.0
3.0,2.0,0.028730648574431125,331.4702997447853,633064.0,to_at,4.266887134284905,200.0,150.0
3.0,3.0,0.02907357976384478,265.2949278739478,633064.0,to_at,4.035824167963827,200.0,150.0
3.0,4.0,0.03155410439946238,265.82966946588255,633064.0,to_at,4.037856334311322,200.0,150.0
3.0,5.0,0.03335992708342195,347.1778867698895,633064.0,to_at,4.3165623046004775,200.0,150.0
3.0,6.0,0.03162901738876701,348.49400885586624,633064.0,to_at,4.320647432691241,200.0,150.0
3.0,7.0,0.03044325783716973,467.93142377329673,633064.0,to_at,4.65099157450514,200.0,150.0
3.0,8.0,0.02609590875960247,427.1598960977696,633064.0,to_at,4.546190373807577,200.0,150.0
3.0,9.0,0.02466125591477019,547.5839423673565,633064.0,to_at,4.837407527121715,200.0,150.0
3.0,10.0,0.02111486166125254,595.63863507275,633064.0,to_at,4.94021346372794,200.0,150.0
3.0,11.0,0.01846968508461358,617.2894202593227,633064.0,to_at,4.98450697904783,200.0,150.0
3.0,12.0,0.016874963517339355,665.9568282291342,633064.0,to_at,5.0799743455554855,200.0,150.0
3.0,13.0,0.01547600744277416,630.2330567404465,633064.0,to_at,5.010433411206765,200.0,150.0
3.0,14.0,0.015308371281678718,520.0098862789682,633064.0,to_at,4.77532462477251,200.0,150.0
3.0,15.0,0.016764284818789374,559.7226649441039,633064.0,to_at,4.863996158937289,200.0,150.0
3.0,16.0,0.016912474054737243,508.5208362211683,633064.0,to_at,4.74872683615638,200.0,150.0
3.0,17.0,0.0177956461807631,434.3183625730043,633064.0,to_at,4.565118421412241,200.0,150.0
3.0,18.0,0.019601534218725347,361.9981114546837,633064.0,to_at,4.361908751969332,200.0,150.0
3.0,19.0,0.022218933509039335,456.7139980202334,633064.0,to_at,4.622863612022228,200.0,150.0
3.0,20.0,0.02170792075535383,440.5013850560768,633064.0,to_at,4.581279827518257,200.0,150.0
3.0,21.0,0.021764955612873445,317.1861531932666,633064.0,to_at,4.220156484066441,200.0,150.0
3.0,22.0,0.02475596312030117,299.1188016281333,633064.0,to_at,4.158731941638255,200.0,150.0
3.0,23.0,0.027340230865132494,217.66528727549365,633064.0,to_at,3.8410264126897284,200.0,150.0
3.0,24.0,0.031953688753747024,231.7377693481593,633064.0,to_at,3.901658062289222,200.0,150.0
3.0,25.0,0.03500221684340498,336.2089882244448,633064.0,to_at,4.28205587479264,200.0,150.0
3.0,26.0,0.033118677317950374,379.36957611748085,633064.0,to_at,4.413322098610597,200.0,150.0
3.0,27.0,0.030367272768267686,476.91235333348226,633064.0,to_at,4.673149156946524,200.0,150.0
3.0,28.0,0.025811025551958303,436.1581609889916,633064.0,to_at,4.569945288866699,200.0,150.0
3.0,29.0,0.024265369274887767,437.60507059666696,633064.0,to_at,4.573730663280396,200.0,150.0
3.0,30.0,0.02332464835462405,364.3090221486407,633064.0,to_at,4.368853498463549,200.0,150.0
3.0,31.0,0.024565035217379575,397.38873638414555,633064.0,to_at,4.464819315298778,200.0,150.0
3.0,32.0,0.024497051276662987,402.00211742659997,633064.0,to_at,4.477721570119556,200.0,150.0
3.0,33.0,0.024337874225306675,447.99226262003026,633064.0,to_at,4.600633403055074,200.0,150.0
3.0,34.0,0.023121110903883735,439.12443872419135,633064.0,to_at,4.577695511661048,200.0,150.0
3.0,35.0,0.02262024467780952,405.4359974133373,633064.0,to_at,4.487253205081061,200.0,150.0
3.0,36.0,0.023105830618679667,463.70652193203694,633064.0,to_at,4.64045751649471,200.0,150.0
3.0,37.0,0.02205926722815602,497.7793959244875,633064.0,to_at,4.723448983996227,200.0,150.0
3.0,38.0,0.020760511018429535,518.1802135049265,633064.0,to_at,4.77111853474742,200.0,150.0
3.0,39.0,0.01966902958250913,476.0468583494989,633064.0,to_at,4.6710275183634,200.0,150.0
3.0,40.0,0.01987613813088871,464.9371722986848,633064.0,to_at,4.643533333701317,200.0,150.0
3.0,41.0,0.020207999857893302,557.7491504464789,633064.0,to_at,4.859703012630343,200.0,150.0
3.0,42.0,0.01867200545013902,577.2138806200805,633064.0,to_at,4.901558514370893,200.0,150.0
3.0,43.0,0.01758691716262089,699.3554224457663,633064.0,to_at,5.142502205575235,200.0,150.0
3.0,44.0,0.015355785405770206,734.8846003821832,633064.0,to_at,5.2066068653579505,200.0,150.0
3.0,45.0,0.01400910698930907,722.8707350930871,633064.0,to_at,5.185195802015651,200.0,150.0
3.0,46.0,0.013586408309464624,661.7684772666041,633064.0,to_at,5.071968165693246,200.0,150.0
3.0,47.0,0.014074072664890653,635.3809064117303,633064.0,to_at,5.0206337357522175,200.0,150.0
3.0,48.0,0.014601657434816671,653.1775264099236,633064.0,to_at,5.05542659079731,200.0,150.0
3.0,49.0,0.01462617206271549,695.0934546820997,633064.0,to_at,5.134649458572823,200.0,150.0
3.0,50.0,0.014148531229194895,510.59963124942743,633064.0,to_at,4.753572523928668,200.0,150.0
3.0,51.0,0.016289217168929473,521.7140227317832,633064.0,to_at,4.779232157752064,200.0,150.0
3.0,52.0,0.017253882755752674,568.7264403729876,633064.0,to_at,4.883439984919769,200.0,150.0
3.0,53.0,0.01701986728971177,315.09266431602134,633064.0,to_at,4.213175723691824,200.0,150.0
3.0,54.0,0.021546544363152165,388.7548088224434,633064.0,to_at,4.440367788869971,200.0,150.0
3.0,55.0,0.022836376456062502,419.00167116954754,633064.0,to_at,4.524326503625205,200.0,150.0
3.0,56.0,0.022917288051422395,376.1899966226149,633064.0,to_at,4.404045637224298,200.0,150.0
3.0,57.0,0.02400269153993485,282.8254064603018,633064.0,to_at,4.100904020617878,200.0,150.0
3.0,58.0,0.027291094320770266,235.6384235029749,633064.0,to_at,3.9179737967622716,200.0,150.0
3.0,59.0,0.0312702036893875,191.79980108355574,633064.0,to_at,3.721448712570029,200.0,150.0
3.0,60.0,0.03611067738399136,97.00011358715747,633064.0,to_at,3.138289911449969,200.0,150.0
3.0,61.0,0.04476258582476683,100.72076447401521,633064.0,to_at,3.167960466766798,200.0,150.0
3.0,62.0,0.05254088521647299,70.61813131537994,633064.0,to_at,2.8988721056578086,200.0,150.0
3.0,63.0,0.06176585136175336,87.56851411999298,633064.0,to_at,3.0590529554219477,200.0,150.0
3.0,64.0,0.06926018475616827,14.061651945848354,633064.0,to_at,1.936462476891381,200.0,150.0
0.0,0.0,0.02656,367.46562,813852.0,to_at,4.3782865131961515,200.0,150.0
0.0,1.0,0.0265595984175562,377.2200871854337,813852.0,to_at,4.407057356717838,200.0,150.0
0.0,2.0,0.026283903402114075,301.6875500682145,813852.0,to_at,4.167631837624166,200.0,150.0
0.0,3.0,0.028334316320257267,442.55422975706904,813852.0,to_at,4.5866079975138705,200.0,150.0
0.0,4.0,0.025573333216592248,515.6380390914198,813852.0,to_at,4.765256002069539,200.0,150.0
0.0,5.0,0.022265366821999352,531.5431918880989,813852.0,to_at,4.80158520605316,200.0,150.0
0.0,6.0,0.020202282840715197,517.1766652828377,813852.0,to_at,4.768806825099114,200.0,150.0
0.0,7.0,0.01939284788391332,389.3990933486906,813852.0,to_at,4.442206405343078,200.0,150.0
0.0,8.0,0.021479206842316877,527.6621449421532,813852.0,to_at,4.792796447031325,200.0,150.0
0.0,9.0,0.01986751489813103,536.7594978585223,813852.0,to_at,4.813322205570995,200.0,150.0
0.0,10.0,0.01886540731653544,423.75241712577565,813852.0,to_at,4.537096820706886,200.0,150.0
0.0,11.0,0.020441016150172468,299.4829705602741,813852.0,to_at,4.159997149653448,200.0,150.0
0.0,12.0,0.024297249475185165,295.21175723666477,813852.0,to_at,4.145084730491439,200.0,150.0
0.0,13.0,0.02713295991607473,319.76807068560197,813852.0,to_at,4.228718484782736,200.0,150.0
0.0,14.0,0.028358875676221595,366.36547531121903,813852.0,to_at,4.375005821325665,200.0,150.0
0.0,15.0,0.027746926487846192,410.57163429723624,813852.0,to_at,4.501396152031623,200.0,150.0
0.0,16.0,0.02609240179904818,420.7715286082051,813852.0,to_at,4.529096628023116,200.0,150.0
0.0,17.0,0.024823553410569913,472.80480846401963,813852.0,to_at,4.663054283373322,200.0,150.0
0.0,18.0,0.022820674485721563,519.8105399048136,813852.0,to_at,4.774866902451578,200.0,150.0
0.0,19.0,0.02072368690312673,309.5656051322135,813852.0,to_at,4.194577040872013,200.0,150.0
0.0,20.0,0.024235647486819827,440.8497668793515,813852.0,to_at,4.582185364675619,200.0,150.0
0.0,21.0,0.023230254772398342,501.15668326475077,813852.0,to_at,4.731440484461536,200.0,150.0
0.0,22.0,0.0213239679728839,595.5153723203489,813852.0,to_at,4.93995785926622,200.0,150.0
0.0,23.0,0.018572046903779373,530.0193286793071,813852.0,to_at,4.798140124538298,200.0,150.0
0.0,24.0,0.018311317781174744,550.1365492250975,813852.0,to_at,4.84303519063264,200.0,150.0
0.0,25.0,0.017842751216136342,373.45381734595236,813852.0,to_at,4.396015608492576,200.0,150.0
0.0,26.0,0.020841730989467143,469.5639655234943,813852.0,to_at,4.655042928897377,200.0,150.0
0.0,27.0,0.020659490522838247,391.81793803470276,813852.0,to_at,4.449088848327419,200.0,150.0
0.0,28.0,0.022213786305883356,323.21067758432093,813852.0,to_at,4.240054363726834,200.0,150.0
0.0,29.0,0.024903783299838222,372.66975173069903,813852.0,to_at,4.393706432947053,200.0,150.0
0.0,30.0,0.025356743458870474,365.24640918481384,813852.0,to_at,4.371661115597138,200.0,150.0
0.0,31.0,0.025848494637956673,362.3918002998,813852.0,to_at,4.363094210450057,200.0,150.0
0.0,32.0,0.026244874618227786,415.11557917165146,813852.0,to_at,4.513799438297517,200.0,150.0
0.0,33.0,0.02506231639674999,324.12006859270764,813852.0,to_at,4.243033694156652,200.0,150.0
0.0,34.0,0.026816153063660073,270.4593115882887,813852.0,to_at,4.055323315439403,200.0,150.0
0.0,35.0,0.029720149602435426,349.29610108433604,813852.0,to_at,4.3231313854510285,200.0,150.0
0.0,36.0,0.029161200437236454,339.8390439366472,813852.0,to_at,4.2935677313694125,200.0,150.0
0.0,37.0,0.029094050645579444,396.8430191422942,813852.0,to_at,4.463285688141984,200.0,150.0
0.0,38.0,0.027306574251216343,451.49654099088207,813852.0,to_at,4.609603883918557,200.0,150.0
0.0,39.0,0.02474541723852664,383.65986796862677,813852.0,to_at,4.425747097902493,200.0,150.0
0.0,40.0,0.024964926748887083,453.16619201372066,813852.0,to_at,4.613859608478935,200.0,150.0
0.0,41.0,0.02335967157906202,404.57066109426944,813852.0,to_at,4.48485696071918,200.0,150.0
0.0,42.0,0.02357807501697646,381.9537669710435,813852.0,to_at,4.420818646600517,200.0,150.0
0.0,43.0,0.024275029063929282,486.4348798377316,813852.0,to_at,4.696303733214259,200.0,150.0
0.0,44.0,0.022209380173928078,595.7160964422876,813852.0,to_at,4.940374071610522,200.0,150.0
0.0,45.0,0.018993168750220855,416.73305631165124,813852.0,to_at,4.5181899767456075,200.0,150.0
0.0,46.0,0.02065984088305326,411.60476831487483,813852.0,to_at,4.504225234198629,200.0,150.0
0.0,47.0,0.021773777883316178,369.1212140878914,813852.0,to_at,4.383209729173234,200.0,150.0
0.0,48.0,0.023448460640889107,294.3595746725221,813852.0,to_at,4.1420901011200035,200.0,150.0
0.0,49.0,0.02655757050945252,287.7476431456365,813852.0,to_at,4.118631566904135,200.0,150.0
0.0,50.0,0.028968920037474453,339.6142334598137,813852.0,to_at,4.292857484440995,200.0,150.0
0.0,51.0,0.02897318896837394,293.6596308359243,813852.0,to_at,4.139625581950718,200.0,150.0
0.0,52.0,0.030491162948508194,298.1816444539398,813852.0,to_at,4.155470718280883,200.0,150.0
0.0,53.0,0.03140617851768591,262.35896404064533,813852.0,to_at,4.024611620646272,200.0,150.0
0.0,54.0,0.03338338186760093,249.95001828956327,813852.0,to_at,3.976154883976676,200.0,150.0
0.0,55.0,0.03534846443764421,212.77124779062598,813852.0,to_at,3.8192512999947854,200.0,150.0
0.0,56.0,0.03846692849628451,147.53393290054484,813852.0,to_at,3.4851620789515474,200.0,150.0
0.0,57.0,0.04424665652648006,239.13444852932622,813852.0,to_at,3.932425790599243,200.0,150.0
0.0,58.0,0.04408520825764076,241.5290695992852,813852.0,to_at,3.9422335723295046,200.0,150.0
0.0,59.0,0.0438358909174402,152.79443537311698,813852.0,to_at,3.5158220413395567,200.0,150.0
0.0,60.0,0.04858140372756938,197.73405515808594,813852.0,to_at,3.749905887577015,200.0,150.0
0.0,61.0,0.049843451162974554,182.8172314672441,813852.0,to_at,3.677090188121368,200.0,150.0
0.0,62.0,0.05180108994092915,168.61262780610699,813852.0,to_at,3.6034833872305367,200.0,150.0
0.0,63.0,0.05435665140431741,196.00831189638797,813852.0,to_at,3.7416970548529553,200.0,150.0
0.0,64.0,0.05462540403481481,303.5383604364248,813852.0,to_at,4.17400914255466,200.0,150.0
0.0,65.0,0.048096570118523405,387.5503245853899,813852.0,to_at,4.436924372724643,200.0,150.0
0.0,66.0,0.03946043064090341,417.9869893906063,813852.0,to_at,4.521584911613566,200.0,150.0
0.0,67.0,0.03292402893434053,392.21138878596787,813852.0,to_at,4.450205335344573,200.0,150.0
0.0,68.0,0.029821535373533038,459.27256255307543,813852.0,to_at,4.629324508697262,200.0,150.0
0.0,69.0,0.02597913574977957,413.9104831167762,813852.0,to_at,4.510519933783403,200.0,150.0
0.0,70.0,0.02493352609970206,461.7134592781731,813852.0,to_at,4.635463157649901,200.0,150.0
0.0,71.0,0.023139987605020586,413.11600567829925,813852.0,to_at,4.508353953011633,200.0,150.0
0.0,72.0,0.023238918739129463,429.1293072983918,813852.0,to_at,4.551421365861827,200.0,150.0
0.0,73.0,0.02292048659447611,538.2530871671115,813852.0,to_at,4.816667110077346,200.0,150.0
0.0,74.0,0.020410398748187543,490.4484196270061,813852.0,to_at,4.705961120944751,200.0,150.0
0.0,75.0,0.02000811059582255,407.9920331235307,813852.0,to_at,4.494308919754227,200.0,150.0
0.0,76.0,0.021456854464757494,444.4017256770103,813852.0,to_at,4.591387358839693,200.0,150.0
0.0,77.0,0.02153466243132835,586.708571805403,813852.0,to_at,4.921592005446031,200.0,150.0
0.0,78.0,0.018824849315732292,555.9590948228881,813852.0,to_at,4.855799094504357,200.0,150.0
0.0,79.0,0.018006725478849003,528.7215921005453,813852.0,to_at,4.7952003980883235,200.0,150.0
0.0,80.0,0.018038964051375537,558.3447747689446,813852.0,to_at,4.86099992131415,200.0,150.0
0.0,81.0,0.01757303713102554,609.0660089278821,813852.0,to_at,4.967822735428317,200.0,150.0
0.0,82.0,0.01657478859056092,551.7678504142644,813852.0,to_at,4.8466214271506445,200.0,150.0
0.0,83.0,0.016937541131633253,568.4980971670107,813852.0,to_at,4.882949736799376,200.0,150.0
0.0,84.0,0.016866563432169603,468.2502750594656,813852.0,to_at,4.6517836755376205,200.0,150.0
0.0,85.0,0.018450687146689175,541.8246216661277,813852.0,to_at,4.824637455463979,200.0,150.0
0.0,86.0,0.018050528354348644,474.2016615495518,813852.0,to_at,4.666494602531912,200.0,150.0
0.0,87.0,0.019008358647359804,484.14763226655384,813852.0,to_at,4.690773392838654,200.0,150.0
0.0,88.0,0.019357646273252295,408.10961943430607,813852.0,to_at,4.4946327080002515,200.0,150.0
0.0,89.0,0.02105884352243156,413.6287459339544,813852.0,to_at,4.509752191886762,200.0,150.0
0.0,90.0,0.021970343260512285,438.44541332129904,813852.0,to_at,4.575924842950856,200.0,150.0
0.0,91.0,0.021963174682466075,465.80820184524487,813852.0,to_at,4.645706646867138,200.0,150.0
0.0,92.0,0.021368320397231747,338.21775091010244,813852.0,to_at,4.288437641077059,200.0,150.0
0.0,93.0,0.02394721327126974,253.5464217363085,813852.0,to_at,3.990381069060631,200.0,150.0
0.0,94.0,0.028142742615808458,270.64921249079765,813852.0,to_at,4.056034981515572,200.0,150.0
0.0,95.0,0.030683348137963702,208.73235113264883,813852.0,to_at,3.8009962509387196,200.0,150.0
0.0,96.0,0.034939673216887346,173.87758823857763,813852.0,to_at,3.6312897345246395,200.0,150.0
0.0,97.0,0.039934521380678274,129.55108551931409,813852.0,to_at,3.373729542254392,200.0,150.0
0.0,98.0,0.046501089033943094,171.7005993173775,813852.0,to_at,3.619869822650113,200.0,150.0
0.0,99.0,0.04971388365981638,44.52597708528171,813852.0,to_at,2.5831722383253184,200.0,150.0
0.0,100.0,0.06051051672978651,11.537992231390884,813852.0,to_at,1.8430306621434696,200.0,150.0
0.0,101.0,0.07082340600784238,40.97239547337921,813852.0,to_at,2.530013502553667,200.0,150.0
0.0,102.0,0.08144187849306053,84.47970056761412,813852.0,to_at,3.0317130381261284,200.0,150.0
0.0,103.0,0.08800701689406071,116.53856065049165,813852.0,to_at,3.285620597743125,200.0,150.0
0.0,104.0,0.09058821104005278,125.41419052350025,813852.0,to_at,3.3464679487415387,200.0,150.0
0.0,105.0,0.09189037257934514,202.60450267676242,813852.0,to_at,3.7727868806670357,200.0,150.0
0.0,106.0,0.08432106429865857,174.09145854895115,813852.0,to_at,3.6324058460193274,200.0,150.0
0.0,107.0,0.08113748101873869,106.07900216668716,813852.0,to_at,3.2092781292308836,200.0,150.0
0.0,108.0,0.08548325075574388,196.96692608007623,813852.0,to_at,3.7462635503324115,200.0,150.0
0.0,109.0,0.07974564113029708,315.71422848036144,813852.0,to_at,4.215251957424225,200.0,150.0
0.0,110.0,0.06469857691242387,382.95648225399856,813852.0,to_at,4.4237172075895845,200.0,150.0
0.0,111.0,0.05011993779615683,411.9040899392743,813852.0,to_at,4.505043886345511,200.0,150.0
0.0,112.0,0.03960315898774872,462.25796776640436,813852.0,to_at,4.63682922869655,200.0,150.0
0.0,113.0,0.03144592906896862,382.96516990469433,813852.0,to_at,4.423742296199333,200.0,150.0
0.0,114.0,0.02919565652117702,371.28026636642716,813852.0,to_at,4.389605251401787,200.0,150.0
0.0,115.0,0.028134166933788705,335.7076743867736,813852.0,to_at,4.280458761616983,200.0,150.0
0.0,116.0,0.028539068094514702,450.3954340458926,813852.0,to_at,4.606790841656279,200.0,150.0
0.0,117.0,0.025483118640748502,540.7957637193387,813852.0,to_at,4.822345475286508,200.0,150.0
0.0,118.0,0.02167571915446539,549.5655632734301,813852.0,to_at,4.841778056379739,200.0,150.0
0.0,119.0,0.01955928372357615,578.4829138273657,813852.0,to_at,4.904250375647646,200.0,150.0
0.0,120.0,0.01800120495554765,460.90610111163346,813852.0,to_at,4.633435419708589,200.0,150.0
0.0,121.0,0.019223119907008923,548.2984073816533,813852.0,to_at,4.838984668273795,200.0,150.0
0.0,122.0,0.018336143667907263,505.31918533952484,813852.0,to_at,4.741234619065215,200.0,150.0
0.0,123.0,0.018611869129051665,566.7040740020326,813852.0,to_at,4.879092858996481,200.0,150.0
0.0,124.0,0.01772521768200649,558.6733716912452,813852.0,to_at,4.861714962131443,200.0,150.0
0.0,125.0,0.017410403068153626,593.5053864515546,813852.0,to_at,4.935784231592681,200.0,150.0
0.0,126.0,0.0167250081683489,546.2212458278472,813852.0,to_at,4.834395167471763,200.0,150.0
0.0,127.0,0.017098585577535994,534.124550534985,813852.0,to_at,4.807404161691464,200.0,150.0
0.0,128.0,0.01747971529915839,528.0292675164736,813852.0,to_at,4.793629880363101,200.0,150.0
0.0,129.0,0.017775807296895475,488.8337767917658,813852.0,to_at,4.70208311617202,200.0,150.0
0.0,130.0,0.018596242204889448,551.3964398994489,813852.0,to_at,4.845805621771705,200.0,150.0
0.0,131.0,0.017966466882768737,486.1833195146475,813852.0,to_at,4.695696440792335,200.0,150.0
0.0,132.0,0.018747482763470668,515.6623640166326,813852.0,to_at,4.7653122006218975,200.0,150.0
0.0,133.0,0.018650513616565195,434.93176545392464,813852.0,to_at,4.566729437181943,200.0,150.0
0.0,134.0,0.020091736198310103,406.8309718410025,813852.0,to_at,4.491108032479755,200.0,150.0
0.0,135.0,0.02153279088787718,434.8301917450766,813852.0,to_at,4.5664627860011215,200.0,150.0
0.0,136.0,0.02178613831811435,379.6700883286511,813852.0,to_at,4.4141958266860435,200.0,150.0
0.0,137.0,0.02320181245482882,367.1364552058905,813852.0,to_at,4.377305698893449,200.0,150.0
